Departure Airport Name,Departure Airport ID,Departure Time,Arrival Airport Name,Arrival Airport ID,Arrival Time,Duration,Airline,Travel Class,Total Duration,Layover 1 Duration,Layover 1 Overnight,Price,Cabin Baggage,Checked Baggage,Meal Included,Cabin Baggage (Number),Cabin Baggage (kg per piece),Checked Baggage (Number),Checked Baggage (kg per piece),Day of Week (on flight date),Overnight Flight,Departure Country Is Holiday,Arrival Country Is Holiday,Final Arrival Airport Name,Final Arrival Airport ID,Airport Distance (km),Airline Star Rating,Time of Day,Flight Type,Total_Baggage_kg
Soekarno–Hatta International Airport,CGK,30/08/2024 7:55,Singapore Changi Airport,SIN,30/08/2024 10:45,110,Singapore Airlines,First Class,270,90.0,False,2106.0,True,True,True,2,7,1,50,Friday,False,False,False,Kuala Lumpur International Airport,KUL,665.0376254822771,5,Morning,Layover,64
Soekarno–Hatta International Airport,CGK,30/08/2024 19:00,Singapore Changi Airport,SIN,30/08/2024 21:50,110,Singapore Airlines,First Class,700,510.0,True,2106.0,True,True,True,2,7,1,50,Friday,False,False,False,Kuala Lumpur International Airport,KUL,665.0376254822771,5,Evening,Layover,64
Soekarno–Hatta International Airport,CGK,31/08/2024 7:55,Singapore Changi Airport,SIN,31/08/2024 10:45,110,Singapore Airlines,First Class,290,120.0,False,1265.0,True,True,True,2,7,1,50,Saturday,False,False,True,Kuala Lumpur International Airport,KUL,665.0376254822771,5,Morning,Layover,64
Soekarno–Hatta International Airport,CGK,31/08/2024 19:00,Singapore Changi Airport,SIN,31/08/2024 21:50,110,Singapore Airlines,First Class,725,555.0,True,1265.0,True,True,True,2,7,1,50,Saturday,False,False,True,Kuala Lumpur International Airport,KUL,665.0376254822771,5,Evening,Layover,64
Soekarno–Hatta International Airport,CGK,31/08/2024 7:55,Singapore Changi Airport,SIN,31/08/2024 10:45,110,Singapore Airlines,First Class,270,90.0,False,2106.0,True,True,True,2,7,1,50,Saturday,False,False,True,Kuala Lumpur International Airport,KUL,665.0376254822771,5,Morning,Layover,64
Soekarno–Hatta International Airport,CGK,31/08/2024 19:00,Singapore Changi Airport,SIN,31/08/2024 21:50,110,Singapore Airlines,First Class,1255,1065.0,True,2106.0,True,True,True,2,7,1,50,Saturday,False,False,True,Kuala Lumpur International Airport,KUL,665.0376254822771,5,Evening,Layover,64
Phnom Penh International Airport,PNH,01/07/2024 20:50,Singapore Changi Airport,SIN,01/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Monday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,02/07/2024 20:50,Singapore Changi Airport,SIN,02/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Tuesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,03/07/2024 20:50,Singapore Changi Airport,SIN,03/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Wednesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,04/07/2024 20:50,Singapore Changi Airport,SIN,04/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Thursday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,05/07/2024 20:50,Singapore Changi Airport,SIN,05/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Friday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,06/07/2024 20:50,Singapore Changi Airport,SIN,06/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Saturday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,07/07/2024 20:50,Singapore Changi Airport,SIN,07/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Sunday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,08/07/2024 20:50,Singapore Changi Airport,SIN,08/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Monday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,09/07/2024 20:50,Singapore Changi Airport,SIN,09/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Tuesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,10/07/2024 20:50,Singapore Changi Airport,SIN,10/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Wednesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,11/07/2024 20:50,Singapore Changi Airport,SIN,11/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Thursday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,12/07/2024 20:50,Singapore Changi Airport,SIN,12/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Friday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,13/07/2024 20:50,Singapore Changi Airport,SIN,13/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Saturday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,14/07/2024 20:50,Singapore Changi Airport,SIN,14/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Sunday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,15/07/2024 20:50,Singapore Changi Airport,SIN,15/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Monday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,16/07/2024 20:50,Singapore Changi Airport,SIN,16/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Tuesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,17/07/2024 20:50,Singapore Changi Airport,SIN,17/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Wednesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,18/07/2024 20:50,Singapore Changi Airport,SIN,18/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Thursday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,19/07/2024 20:50,Singapore Changi Airport,SIN,19/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Friday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,20/07/2024 20:50,Singapore Changi Airport,SIN,20/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Saturday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,21/07/2024 20:50,Singapore Changi Airport,SIN,21/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Sunday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,22/07/2024 20:50,Singapore Changi Airport,SIN,22/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Monday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,23/07/2024 20:50,Singapore Changi Airport,SIN,23/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Tuesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,24/07/2024 20:50,Singapore Changi Airport,SIN,24/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Wednesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,25/07/2024 20:50,Singapore Changi Airport,SIN,25/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Thursday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,26/07/2024 20:50,Singapore Changi Airport,SIN,26/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Friday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,27/07/2024 20:50,Singapore Changi Airport,SIN,27/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Saturday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,28/07/2024 20:50,Singapore Changi Airport,SIN,28/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Sunday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,29/07/2024 20:50,Singapore Changi Airport,SIN,29/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Monday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,30/07/2024 20:50,Singapore Changi Airport,SIN,30/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Tuesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,31/07/2024 20:50,Singapore Changi Airport,SIN,31/07/2024 23:50,120,Emirates,First Class,120,0.0,False,1661.0,True,True,True,2,7,2,32,Wednesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,01/08/2024 20:50,Singapore Changi Airport,SIN,01/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Thursday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,02/08/2024 20:50,Singapore Changi Airport,SIN,02/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Friday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,03/08/2024 20:50,Singapore Changi Airport,SIN,03/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Saturday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,04/08/2024 20:50,Singapore Changi Airport,SIN,04/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Sunday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,05/08/2024 20:50,Singapore Changi Airport,SIN,05/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Monday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,06/08/2024 20:50,Singapore Changi Airport,SIN,06/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Tuesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,07/08/2024 20:50,Singapore Changi Airport,SIN,07/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Wednesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,08/08/2024 20:50,Singapore Changi Airport,SIN,08/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Thursday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,09/08/2024 20:50,Singapore Changi Airport,SIN,09/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Friday,False,False,True,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,10/08/2024 20:50,Singapore Changi Airport,SIN,10/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Saturday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,11/08/2024 20:50,Singapore Changi Airport,SIN,11/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Sunday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,12/08/2024 20:50,Singapore Changi Airport,SIN,12/08/2024 23:50,120,Emirates,First Class,120,0.0,False,2114.0,True,True,True,2,7,2,32,Monday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,13/08/2024 20:50,Singapore Changi Airport,SIN,13/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Tuesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,14/08/2024 20:50,Singapore Changi Airport,SIN,14/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Wednesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,15/08/2024 20:50,Singapore Changi Airport,SIN,15/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Thursday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,16/08/2024 20:50,Singapore Changi Airport,SIN,16/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Friday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,17/08/2024 20:50,Singapore Changi Airport,SIN,17/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Saturday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,18/08/2024 20:50,Singapore Changi Airport,SIN,18/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Sunday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,19/08/2024 20:50,Singapore Changi Airport,SIN,19/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Monday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,20/08/2024 20:50,Singapore Changi Airport,SIN,20/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Tuesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,21/08/2024 20:50,Singapore Changi Airport,SIN,21/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Wednesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,22/08/2024 20:50,Singapore Changi Airport,SIN,22/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Thursday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,23/08/2024 20:50,Singapore Changi Airport,SIN,23/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Friday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,24/08/2024 20:50,Singapore Changi Airport,SIN,24/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Saturday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,25/08/2024 20:50,Singapore Changi Airport,SIN,25/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Sunday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,26/08/2024 20:50,Singapore Changi Airport,SIN,26/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Monday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,27/08/2024 20:50,Singapore Changi Airport,SIN,27/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Tuesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,28/08/2024 20:50,Singapore Changi Airport,SIN,28/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Wednesday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,29/08/2024 20:50,Singapore Changi Airport,SIN,29/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Thursday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,30/08/2024 20:50,Singapore Changi Airport,SIN,30/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Friday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Phnom Penh International Airport,PNH,31/08/2024 20:50,Singapore Changi Airport,SIN,31/08/2024 23:50,120,Emirates,First Class,120,0.0,False,1663.0,True,True,True,2,7,2,32,Saturday,False,False,False,Singapore Changi Airport,SIN,1131.3057825329474,5,Evening,Layover,78
Singapore Changi Airport,SIN,01/07/2024 6:20,Soekarno–Hatta International Airport,CGK,01/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Monday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,03/07/2024 6:20,Soekarno–Hatta International Airport,CGK,03/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Wednesday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,03/07/2024 17:20,Soekarno–Hatta International Airport,CGK,03/07/2024 18:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Wednesday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Afternoon,Layover,64
Singapore Changi Airport,SIN,06/07/2024 6:20,Soekarno–Hatta International Airport,CGK,06/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Saturday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,07/07/2024 17:20,Soekarno–Hatta International Airport,CGK,07/07/2024 18:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Sunday,False,False,True,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Afternoon,Layover,64
Singapore Changi Airport,SIN,09/07/2024 6:20,Soekarno–Hatta International Airport,CGK,09/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Tuesday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,11/07/2024 6:20,Soekarno–Hatta International Airport,CGK,11/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Thursday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,12/07/2024 17:20,Soekarno–Hatta International Airport,CGK,12/07/2024 18:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Friday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Afternoon,Layover,64
Singapore Changi Airport,SIN,13/07/2024 6:20,Soekarno–Hatta International Airport,CGK,13/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Saturday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,14/07/2024 6:20,Soekarno–Hatta International Airport,CGK,14/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Sunday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,15/07/2024 6:20,Soekarno–Hatta International Airport,CGK,15/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Monday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,16/07/2024 17:20,Soekarno–Hatta International Airport,CGK,16/07/2024 18:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Tuesday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Afternoon,Layover,64
Singapore Changi Airport,SIN,17/07/2024 6:20,Soekarno–Hatta International Airport,CGK,17/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Wednesday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,17/07/2024 17:20,Soekarno–Hatta International Airport,CGK,17/07/2024 18:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Wednesday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Afternoon,Layover,64
Singapore Changi Airport,SIN,19/07/2024 6:20,Soekarno–Hatta International Airport,CGK,19/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Friday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,19/07/2024 17:20,Soekarno–Hatta International Airport,CGK,19/07/2024 18:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Friday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Afternoon,Layover,64
Singapore Changi Airport,SIN,20/07/2024 6:20,Soekarno–Hatta International Airport,CGK,20/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Saturday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,20/07/2024 17:20,Soekarno–Hatta International Airport,CGK,20/07/2024 18:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Saturday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Afternoon,Layover,64
Singapore Changi Airport,SIN,21/07/2024 6:20,Soekarno–Hatta International Airport,CGK,21/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Sunday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,21/07/2024 17:20,Soekarno–Hatta International Airport,CGK,21/07/2024 18:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Sunday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Afternoon,Layover,64
Singapore Changi Airport,SIN,22/07/2024 6:20,Soekarno–Hatta International Airport,CGK,22/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Monday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,22/07/2024 17:20,Soekarno–Hatta International Airport,CGK,22/07/2024 18:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Monday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Afternoon,Layover,64
Singapore Changi Airport,SIN,23/07/2024 6:20,Soekarno–Hatta International Airport,CGK,23/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Tuesday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,23/07/2024 17:20,Soekarno–Hatta International Airport,CGK,23/07/2024 18:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Tuesday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Afternoon,Layover,64
Singapore Changi Airport,SIN,24/07/2024 6:20,Soekarno–Hatta International Airport,CGK,24/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Wednesday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,25/07/2024 6:20,Soekarno–Hatta International Airport,CGK,25/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Thursday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
Singapore Changi Airport,SIN,25/07/2024 17:20,Soekarno–Hatta International Airport,CGK,25/07/2024 18:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Thursday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Afternoon,Layover,64
Singapore Changi Airport,SIN,26/07/2024 6:20,Soekarno–Hatta International Airport,CGK,26/07/2024 7:05,105,Singapore Airlines,First Class,105,0.0,False,1713.0,True,True,True,2,7,1,50,Friday,False,False,False,Soekarno-Hatta International Airport,CGK,604.6375945492434,5,Morning,Layover,64
